Frame,Time (s),Point ID,X,Y,Vx,Vy,Ax,Ay
2227,74.23,4,1613,445,-9.54,0.58,-275.55,27.84
2227,74.23,5,1166,773,-70.96,49.65,-2062.45,1555.62
2227,74.23,6,1619,441,-9.01,-1.16,-260.43,-24.94
2228,74.27,0,1154,778,-69.09,52.36,-2001.61,1641.68
2228,74.27,1,1171,771,-67.54,51.25,-1956.25,1607.44
2228,74.27,2,1623,439,0.96,-0.19,37.21,2.74
2228,74.27,3,1156,781,-68.14,50.14,-1971.47,1577.11
2228,74.27,4,1613,445,-1.37,-0.54,-31.44,-6.81
2228,74.27,5,1164,775,-73.30,54.04,-2128.07,1692.10
2228,74.27,6,1619,441,1.94,-0.84,67.34,-16.32
2229,74.30,0,1152,780,-70.88,47.92,-2057.43,1506.54
2229,74.30,1,1169,772,-68.64,46.03,-1991.63,1448.47
2229,74.30,2,1623,439,2.04,-1.15,60.24,-35.56
2229,74.30,3,1153,783,-70.07,49.28,-2033.87,1546.63
2229,74.30,4,1613,445,6.13,-3.89,185.17,-115.39
2229,74.30,5,1161,776,-69.17,47.94,-2001.91,1511.47
2229,74.30,6,1619,441,6.08,-3.02,180.32,-92.66
2230,74.33,0,1149,782,-68.48,47.41,-1983.56,1493.12
2230,74.33,1,1167,774,-63.07,44.21,-1823.43,1394.96
2230,74.33,2,1623,439,-0.08,-0.03,-4.46,-3.00
2230,74.33,3,1151,784,-69.61,47.86,-2018.32,1505.87
2230,74.33,4,1613,445,-2.71,-2.33,-87.32,-76.08
2230,74.33,5,1159,778,-63.54,45.12,-1836.95,1422.69
2230,74.33,6,1619,441,-0.52,-0.14,-21.57,-10.33
2231,74.37,0,1147,783,-68.83,44.87,-1996.40,1414.53
2231,74.37,1,1165,775,-69.47,49.17,-2021.15,1538.04
2231,74.37,2,1623,439,-0.73,-1.60,-21.67,-47.96
2231,74.37,3,1149,786,-68.16,43.49,-1975.05,1374.46
2231,74.37,4,1613,445,1.51,0.94,47.97,31.05
2231,74.37,5,1157,779,-68.29,44.97,-1985.08,1412.60
2231,74.37,6,1619,441,0.36,-0.29,11.17,-8.11
2232,74.40,0,1145,785,-62.60,52.84,-1809.17,1653.99
2232,74.40,1,1162,777,-71.25,53.81,-2068.14,1683.64
2232,74.40,2,1623,439,-2.76,-0.91,-82.00,-26.71
2232,74.40,3,1146,787,-63.23,54.34,-1828.85,1698.47
2232,74.40,4,1612,445,-6.77,1.17,-204.76,33.57
2232,74.40,5,1155,781,-71.51,54.89,-2076.90,1715.03
2232,74.40,6,1619,441,-3.23,-0.56,-97.36,-17.22
2233,74.43,0,1142,786,-75.34,49.52,-2197.62,1548.23
2233,74.43,1,1160,779,-65.76,43.82,-1901.56,1385.93
2233,74.43,2,1623,439,-1.03,0.64,-28.22,22.01
2233,74.43,3,1144,789,-73.15,49.32,-2131.29,1542.98
2233,74.43,4,1612,445,1.21,0.81,43.03,31.14
2233,74.43,5,1152,783,-69.15,47.21,-2002.93,1487.86
2233,74.43,6,1619,441,0.79,0.16,27.07,8.15
2234,74.47,0,1140,788,-72.53,48.99,-2100.61,1544.98
2234,74.47,1,1158,780,-68.70,46.06,-1995.27,1447.62
2234,74.47,2,1623,439,-8.08,-4.78,-241.33,-142.26
2234,74.47,3,1142,791,-73.05,49.09,-2118.40,1545.76
2234,74.47,4,1612,445,-2.60,-3.50,-79.10,-106.29
2234,74.47,5,1150,784,-69.10,47.23,-2003.86,1486.11
2234,74.47,6,1619,441,-9.03,-4.64,-271.72,-139.85
2235,74.50,0,1138,790,-64.41,49.17,-1859.63,1547.61
2235,74.50,1,1156,782,-66.91,48.98,-1938.72,1537.96
2235,74.50,2,1623,439,-1.40,1.75,-34.00,60.62
2235,74.50,3,1139,792,-64.37,49.27,-1858.02,1551.21
2235,74.50,4,1612,445,-1.59,1.36,-44.97,43.27
2235,74.50,5,1148,786,-68.71,53.03,-1992.26,1659.98
2235,74.50,6,1619,441,0.80,1.55,33.09,55.64
2236,74.53,0,1136,791,-67.68,50.27,-1965.87,1572.61
2236,74.53,1,1153,784,-70.64,51.90,-2052.24,1623.95
2236,74.53,2,1623,439,0.61,-0.21,19.64,-5.00
2236,74.53,3,1137,794,-66.56,49.48,-1932.40,1548.90
2236,74.53,4,1612,445,0.25,-1.10,8.95,-31.37
2236,74.53,5,1146,788,-67.35,45.40,-1951.78,1430.85
2236,74.53,6,1619,441,0.36,-0.36,9.96,-11.71
2237,74.57,0,1133,793,-73.97,54.17,-2151.34,1692.77
2237,74.57,1,1151,785,-68.89,50.88,-1996.00,1596.97
2237,74.57,2,1623,439,-1.37,0.71,-41.70,20.79
2237,74.57,3,1135,796,-74.42,53.66,-2165.97,1676.50
2237,74.57,4,1612,445,-4.08,1.42,-122.63,42.41
2237,74.57,5,1143,789,-71.26,52.34,-2070.37,1637.63
2237,74.57,6,1619,441,-1.98,-0.00,-59.79,-0.41
2238,74.60,0,1131,795,-73.51,43.86,-2131.32,1389.80
2238,74.60,1,1149,787,-67.96,45.62,-1969.84,1437.51
2238,74.60,2,1623,439,-4.35,-5.32,-129.04,-158.37
2238,74.60,3,1132,797,-71.57,46.78,-2072.75,1477.76
2238,74.60,4,1612,445,0.89,-2.56,30.78,-72.82
2238,74.60,5,1141,791,-70.40,46.33,-2040.75,1461.30
2238,74.60,6,1619,441,-0.23,-6.67,-4.94,-197.97
2239,74.63,0,1129,797,-64.16,57.33,-1851.30,1793.36
2239,74.63,1,1146,789,-69.60,53.87,-2020.10,1683.99
2239,74.63,2,1623,439,-0.14,-0.38,0.06,-6.91
2239,74.63,3,1130,799,-63.55,57.12,-1834.99,1785.27
2239,74.63,4,1612,445,-0.57,0.79,-18.14,22.79
2239,74.63,5,1139,793,-66.16,54.20,-1914.28,1696.27
2239,74.63,6,1619,441,0.15,-0.06,4.63,-1.61
2240,74.67,0,1126,798,-74.62,52.57,-2174.30,1641.19
2240,74.67,1,1144,790,-72.44,48.18,-2103.71,1514.91
2240,74.67,2,1623,439,-0.99,0.85,-29.63,25.58
2240,74.67,3,1128,801,-76.84,52.57,-2241.71,1640.64
2240,74.67,4,1612,445,-1.56,1.15,-46.23,34.93
2240,74.67,5,1136,795,-77.22,53.26,-2250.42,1664.01
2240,74.67,6,1619,441,-0.69,0.35,-20.80,10.37
2241,74.70,0,1124,800,-73.56,51.99,-2132.32,1634.23
2241,74.70,1,1142,792,-71.31,51.32,-2066.92,1612.18
2241,74.70,2,1623,439,-0.38,-1.69,-10.43,-49.63
2241,74.70,3,1125,803,-72.00,52.52,-2083.07,1652.39
2241,74.70,4,1612,445,0.62,-0.99,20.02,-28.05
2241,74.70,5,1134,796,-73.16,53.92,-2117.63,1694.74
2241,74.70,6,1619,441,0.29,-0.33,9.37,-9.12
2242,74.73,0,1121,802,-72.22,50.44,-2093.16,1586.66
2242,74.73,1,1139,794,-65.44,50.47,-1891.94,1585.28
2242,74.73,2,1622,439,-1.85,-0.55,-55.10,-16.18
2242,74.73,3,1123,804,-72.09,51.33,-2090.77,1611.90
2242,74.73,4,1612,445,-0.73,-1.49,-22.59,-45.19
2242,74.73,5,1131,798,-65.99,47.84,-1906.68,1508.25
2242,74.73,6,1619,441,1.89,-1.14,56.29,-34.51
2243,74.77,0,1119,804,-75.26,52.92,-2185.58,1659.80
2243,74.77,1,1137,795,-71.40,50.12,-2076.56,1569.03
2243,74.77,2,1622,439,0.36,-5.45,12.73,-161.57
2243,74.77,3,1120,806,-74.48,52.61,-2162.20,1650.39
2243,74.77,4,1612,445,-2.89,-0.32,-86.06,-8.85
2243,74.77,5,1129,800,-76.11,52.48,-2217.29,1640.50
2243,74.77,6,1619,441,0.50,-5.60,13.06,-169.92
2244,74.80,0,1116,805,-74.04,53.25,-2145.96,1672.62
2244,74.80,1,1135,797,-71.05,52.94,-2060.17,1659.69
2244,74.80,2,1622,438,-0.64,-0.75,-19.48,-22.88
2244,74.80,3,1118,808,-73.86,51.38,-2141.25,1616.02
2244,74.80,4,1612,445,-1.89,0.82,-53.69,27.37
2244,74.80,5,1127,801,-68.83,50.84,-1988.66,1601.45
2244,74.80,6,1619,440,0.21,-1.95,5.76,-58.86
2245,74.83,0,1114,807,-73.28,55.71,-2124.32,1745.39
2245,74.83,1,1132,799,-71.80,55.59,-2082.82,1738.61
2245,74.83,2,1622,439,-1.61,0.54,-47.81,16.98
2245,74.83,3,1116,810,-71.99,55.73,-2085.94,1745.81
2245,74.83,4,1612,445,-1.94,1.50,-56.34,46.82
2245,74.83,5,1124,803,-75.10,59.35,-2184.25,1849.27
2245,74.83,6,1619,440,-0.05,0.01,-1.75,0.15
2246,74.87,0,1111,809,-75.42,55.14,-2189.36,1727.54
2246,74.87,1,1130,801,-75.01,55.19,-2178.42,1727.44
2246,74.87,2,1622,439,-2.97,0.57,-87.59,18.75
2246,74.87,3,1113,812,-75.74,56.78,-2200.20,1775.26
2246,74.87,4,1612,445,-12.74,2.01,-380.38,62.34
2246,74.87,5,1122,805,-75.88,56.05,-2201.37,1756.67
2246,74.87,6,1619,440,-5.76,0.05,-172.87,1.42
2247,74.90,0,1109,811,-71.87,57.24,-2080.65,1792.47
2247,74.90,1,1128,802,-69.50,54.07,-2010.09,1697.03
2247,74.90,2,1622,439,-0.67,-0.22,-17.24,-3.70
2247,74.90,3,1111,814,-71.50,58.26,-2069.23,1823.50
2247,74.90,4,1612,445,3.20,-1.49,108.65,-31.92
2247,74.90,5,1119,807,-69.39,57.51,-2005.70,1801.29
2247,74.90,6,1619,440,0.49,0.26,20.38,13.65
2248,74.93,0,1106,813,-74.13,54.48,-2151.98,1706.41
2248,74.93,1,1125,804,-72.76,55.30,-2113.37,1728.60
2248,74.93,2,1622,439,-5.89,0.14,-175.88,4.79
2248,74.93,3,1108,815,-73.45,55.31,-2132.14,1730.76
2248,74.93,4,1612,445,-0.31,-1.55,-12.43,-49.75
2248,74.93,5,1117,809,-74.06,55.30,-2152.38,1728.27
2248,74.93,6,1618,440,-2.35,-0.99,-70.91,-30.10
2249,74.97,0,1104,815,-78.04,56.74,-2267.06,1776.24
2249,74.97,1,1123,806,-73.78,53.57,-2140.54,1680.01
2249,74.97,2,1622,439,-0.36,-0.20,-4.77,-0.13
2249,74.97,3,1106,817,-77.15,57.36,-2241.03,1794.19
2249,74.97,4,1612,445,0.41,-0.29,12.50,-8.43
2249,74.97,5,1114,811,-74.07,54.44,-2148.04,1707.34
2249,74.97,6,1618,440,-0.37,-0.36,-8.75,-8.36
2250,75.00,0,1102,817,-65.88,58.03,-1898.29,1818.93
2250,75.00,1,1120,808,-74.02,58.21,-2146.78,1820.05
2250,75.00,2,1622,439,-1.21,0.26,-36.01,8.18
2250,75.00,3,1103,819,-67.46,58.41,-1946.75,1829.36
2250,75.00,4,1612,445,0.05,0.02,1.13,0.23
2250,75.00,5,1112,813,-72.32,57.90,-2095.40,1810.95
2250,75.00,6,1619,440,1.05,-0.67,32.01,-19.76
2251,75.03,0,1099,818,-76.38,53.46,-2225.43,1669.55
2251,75.03,1,1118,810,-67.30,49.56,-1944.94,1560.85
2251,75.03,2,1622,439,-0.15,-0.53,-3.29,-14.72
2251,75.03,3,1101,821,-76.47,53.37,-2226.59,1668.67
2251,75.03,4,1612,445,0.62,-0.60,18.63,-18.12
2251,75.03,5,1110,815,-70.01,53.46,-2028.05,1675.99
2251,75.03,6,1618,440,-0.44,-0.18,-14.35,-6.49
2252,75.07,0,1097,820,-77.34,58.03,-2243.83,1817.27
2252,75.07,1,1116,812,-70.91,56.27,-2059.98,1755.40
2252,75.07,2,1622,438,0.87,-1.65,26.19,-49.37
2252,75.07,3,1098,823,-75.62,58.19,-2191.99,1822.20
2252,75.07,4,1611,445,-5.64,6.35,-169.70,189.80
2252,75.07,5,1107,816,-74.05,57.74,-2151.53,1802.34
2252,75.07,6,1619,440,9.35,-5.85,281.03,-175.04
2253,75.10,0,1094,822,-77.23,57.73,-2239.57,1809.17
2253,75.10,1,1113,814,-73.43,57.73,-2132.07,1802.79
2253,75.10,2,1622,438,-9.76,-3.63,-293.65,-109.74
2253,75.10,3,1096,825,-77.51,57.58,-2249.75,1803.11
2253,75.10,4,1611,445,-7.97,0.37,-233.43,16.70
2253,75.10,5,1105,818,-75.89,57.49,-2202.65,1798.69
2253,75.10,6,1619,440,-8.92,-3.79,-277.09,-123.12
2254,75.13,0,1091,824,-74.63,55.40,-2161.56,1739.35
2254,75.13,1,1111,815,-74.97,54.60,-2175.80,1711.44
2254,75.13,2,1622,438,4.59,-0.15,147.42,5.28
2254,75.13,3,1093,827,-72.04,55.71,-2083.83,1748.81
2254,75.13,4,1611,445,2.29,-0.72,76.63,-13.67
2254,75.13,5,1102,820,-70.28,53.39,-2032.61,1677.53
2254,75.13,6,1619,440,4.50,-1.43,143.84,-34.03
2255,75.17,0,1089,826,-79.13,55.56,-2299.19,1741.47
2255,75.17,1,1108,817,-74.71,57.73,-2166.46,1806.86
2255,75.17,2,1622,438,-3.77,-0.17,-117.64,-9.67
2255,75.17,3,1091,829,-78.47,56.78,-2282.00,1775.36
2255,75.17,4,1611,445,-2.52,1.05,-77.98,29.16
2255,75.17,5,1100,822,-77.82,58.60,-2264.31,1828.15
2255,75.17,6,1619,440,-1.92,-0.37,-62.18,-15.70
2256,75.20,0,1086,828,-79.71,56.60,-2312.16,1777.23
2256,75.20,1,1106,819,-75.74,53.27,-2197.59,1672.95
2256,75.20,2,1622,438,-2.16,-1.17,-60.94,-31.22
2256,75.20,3,1088,831,-80.83,57.79,-2346.32,1812.06
2256,75.20,4,1611,445,-7.39,1.19,-219.07,38.15
2256,75.20,5,1097,824,-75.57,56.43,-2189.43,1770.81
2256,75.20,6,1619,440,-2.21,-0.08,-64.43,-0.47
2257,75.23,0,1084,830,-78.79,59.56,-2284.00,1866.36
2257,75.23,1,1103,821,-72.42,57.98,-2096.80,1815.15
2257,75.23,2,1621,438,-13.85,0.33,-413.46,12.10
2257,75.23,3,1085,833,-77.71,59.44,-2250.47,1864.13
2257,75.23,4,1611,445,-6.16,1.13,-177.40,41.42
2257,75.23,5,1095,826,-76.39,57.97,-2216.17,1814.55
2257,75.23,6,1618,440,-11.21,-0.50,-333.97,-12.78
2258,75.27,0,1081,832,-75.10,56.33,-2174.29,1768.76
2258,75.27,1,1101,823,-77.38,57.63,-2248.99,1801.34
2258,75.27,2,1621,438,-0.15,0.03,9.35,14.76
2258,75.27,3,1083,834,-75.96,56.70,-2200.96,1778.78
2258,75.27,4,1611,445,-0.93,0.15,-21.86,10.61
2258,75.27,5,1092,828,-73.87,53.54,-2139.66,1682.70
2258,75.27,6,1618,440,-0.37,0.05,0.11,12.77
2259,75.30,0,1078,834,-79.21,56.05,-2301.13,1756.67
2259,75.30,1,1098,825,-72.87,55.46,-2108.68,1741.26
2259,75.30,2,1621,438,0.33,-1.76,9.93,-52.56
2259,75.30,3,1080,836,-75.19,55.30,-2179.65,1734.95
2259,75.30,4,1611,445,-2.60,-1.46,-77.18,-43.01
2259,75.30,5,1090,830,-76.10,56.59,-2209.09,1771.42
2259,75.30,6,1618,440,4.77,-4.58,143.52,-137.15
2260,75.33,0,1076,835,-79.58,58.28,-2308.34,1827.68
2260,75.33,1,1096,827,-76.89,57.11,-2233.93,1786.02
2260,75.33,2,1621,438,1.18,-1.57,35.16,-47.54
2260,75.33,3,1078,838,-79.90,59.13,-2321.92,1849.04
2260,75.33,4,1611,446,-3.26,2.39,-95.06,74.40
2260,75.33,5,1087,832,-76.81,58.37,-2228.17,1827.32
2260,75.33,6,1619,440,6.86,-4.63,201.00,-143.53
2261,75.37,0,1073,837,-76.08,59.68,-2202.93,1870.03
2261,75.37,1,1093,829,-75.46,56.54,-2186.84,1772.96
2261,75.37,2,1621,438,-3.21,-0.84,-97.42,-26.48
2261,75.37,3,1075,840,-77.18,58.92,-2235.35,1847.60
2261,75.37,4,1610,446,-3.13,1.61,-90.57,51.71
2261,75.37,5,1084,834,-78.16,59.60,-2268.00,1864.94
2261,75.37,6,1619,440,-0.77,-1.17,-29.82,-42.04
2262,75.40,0,1071,839,-80.57,59.32,-2341.13,1855.70
2262,75.40,1,1091,830,-76.27,59.25,-2212.77,1853.10
2262,75.40,2,1621,438,-1.54,-0.12,-43.04,-0.36
2262,75.40,3,1072,842,-79.68,59.66,-2313.12,1867.01
2262,75.40,4,1610,446,-0.67,0.75,-17.09,25.54
2262,75.40,5,1082,836,-76.47,59.44,-2216.00,1861.41
2262,75.40,6,1619,440,-0.01,-0.40,0.44,-11.35
2263,75.43,0,1068,841,-87.62,56.45,-2548.01,1774.12
2263,75.43,1,1088,832,-72.40,56.63,-2095.72,1775.15
2263,75.43,2,1621,438,-1.93,-4.69,-56.47,-139.30
2263,75.43,3,1070,844,-85.10,57.78,-2473.33,1813.10
2263,75.43,4,1610,446,-18.07,6.03,-541.28,181.54
2263,75.43,5,1079,837,-75.70,55.91,-2194.51,1753.92
2263,75.43,6,1618,439,-4.60,-4.12,-137.87,-123.72
2264,75.47,0,1065,843,-72.91,58.17,-2099.54,1832.58
2264,75.47,1,1086,834,-76.22,56.65,-2214.07,1771.87
2264,75.47,2,1621,438,-6.42,0.42,-190.55,14.57
2264,75.47,3,1067,846,-74.88,57.66,-2161.16,1815.01
2264,75.47,4,1610,446,0.09,-0.08,20.81,15.68
2264,75.47,5,1077,839,-75.93,58.32,-2202.10,1825.27
2264,75.47,6,1618,439,0.08,-0.25,7.12,-2.98
2265,75.50,0,1063,845,-77.32,60.64,-2246.75,1892.13
2265,75.50,1,1083,836,-74.79,59.19,-2167.63,1851.99
2265,75.50,2,1620,438,-12.30,-0.20,-362.50,0.29
2265,75.50,3,1065,848,-74.80,61.22,-2169.19,1911.51
2265,75.50,4,1610,446,-6.34,0.64,-190.37,19.16
2265,75.50,5,1074,841,-74.56,60.38,-2160.89,1887.24
2265,75.50,6,1618,440,-16.41,0.65,-492.27,19.50
2266,75.53,0,1060,847,-77.66,59.17,-2252.44,1852.55
2266,75.53,1,1081,838,-75.23,55.31,-2182.02,1734.06
2266,75.53,2,1620,438,0.43,0.19,25.26,17.96
2266,75.53,3,1062,850,-75.19,59.66,-2180.91,1864.47
2266,75.53,4,1609,446,-2.73,1.53,-75.62,52.32
2266,75.53,5,1072,843,-77.64,59.53,-2254.54,1860.61
2266,75.53,6,1618,440,-0.06,-0.10,14.54,13.30
2267,75.57,0,1057,849,-78.45,60.23,-2275.94,1884.69
2267,75.57,1,1078,840,-75.41,58.57,-2187.19,1832.22
2267,75.57,2,1620,438,-0.80,0.78,-24.38,22.94
2267,75.57,3,1060,852,-79.23,60.19,-2301.59,1881.01
2267,75.57,4,1609,446,-0.52,1.43,-12.76,45.61
2267,75.57,5,1069,845,-77.56,60.57,-2249.05,1894.78
2267,75.57,6,1618,440,1.19,-0.02,35.66,-0.43
2268,75.60,0,1055,851,-74.72,58.35,-2163.20,1828.85
2268,75.60,1,1076,842,-75.26,57.25,-2182.28,1792.85
2268,75.60,2,1620,438,-7.56,0.25,-225.96,8.21
2268,75.60,3,1057,854,-76.44,57.27,-2214.06,1797.27
2268,75.60,4,1609,446,-12.85,8.93,-385.10,268.56
2268,75.60,5,1067,847,-74.55,58.07,-2158.93,1819.71
2268,75.60,6,1618,439,-3.24,-1.47,-98.42,-45.30
2269,75.63,0,1052,853,-75.98,59.44,-2204.61,1857.91
2269,75.63,1,1073,844,-73.79,57.59,-2138.49,1802.97
2269,75.63,2,1620,438,-0.53,-0.55,-8.48,-8.87
2269,75.63,3,1054,856,-77.10,59.38,-2236.51,1857.99
2269,75.63,4,1609,446,-1.16,1.28,-21.97,51.25
2269,75.63,5,1064,849,-74.37,59.63,-2156.55,1863.45
2269,75.63,6,1618,439,-0.09,-0.20,0.49,-2.80
2270,75.67,0,1050,855,-86.65,58.81,-2523.39,1840.38
2270,75.67,1,1071,846,-74.93,58.17,-2174.01,1819.02
2270,75.67,2,1620,438,-0.83,-0.09,-24.51,-2.13
2270,75.67,3,1052,858,-84.59,59.80,-2460.63,1871.22
2270,75.67,4,1609,446,-0.04,0.05,-0.05,2.75
2270,75.67,5,1062,851,-76.97,57.84,-2234.74,1809.66
2270,75.67,6,1618,439,0.06,-0.17,1.96,-4.96
2271,75.70,0,1047,857,-77.14,57.97,-2227.62,1825.73
2271,75.70,1,1068,848,-73.75,58.40,-2137.50,1826.92
2271,75.70,2,1620,438,-3.34,-0.20,-99.25,-5.10
2271,75.70,3,1049,860,-75.33,58.40,-2175.30,1836.58
2271,75.70,4,1609,446,-3.56,2.26,-106.64,67.91
2271,75.70,5,1059,853,-77.83,59.62,-2257.84,1865.60
2271,75.70,6,1618,439,-3.39,-1.14,-101.69,-34.37
2272,75.73,0,1044,859,-74.66,59.82,-2162.64,1871.59
2272,75.73,1,1066,850,-78.39,57.65,-2278.10,1803.32
2272,75.73,2,1620,438,-2.97,-1.23,-85.87,-33.69
2272,75.73,3,1047,862,-76.28,58.63,-2213.01,1834.13
2272,75.73,4,1609,446,-7.46,-3.31,-220.35,-95.62
2272,75.73,5,1056,855,-78.11,61.27,-2265.56,1915.78
2272,75.73,6,1617,439,-3.83,-1.20,-111.53,-32.54
2273,75.77,0,1042,861,-77.69,61.12,-2255.98,1908.33
2273,75.77,1,1063,852,-74.88,58.38,-2167.98,1829.78
2273,75.77,2,1620,438,-0.03,-4.57,2.20,-134.05
2273,75.77,3,1044,864,-77.65,61.68,-2253.15,1926.65
2273,75.77,4,1609,446,-1.88,1.23,-48.90,44.40
2273,75.77,5,1054,857,-75.82,60.18,-2196.50,1883.39
2273,75.77,6,1618,439,5.02,-5.51,154.34,-161.43
2274,75.80,0,1039,863,-75.50,55.29,-2187.25,1736.24
2274,75.80,1,1061,854,-72.44,56.78,-2098.33,1778.25
2274,75.80,2,1620,438,-0.19,-0.14,-5.80,-4.20
2274,75.80,3,1041,866,-76.80,55.97,-2226.40,1756.63
2274,75.80,4,1609,446,0.15,0.30,6.49,10.81
2274,75.80,5,1051,859,-74.31,55.74,-2153.42,1747.88
2274,75.80,6,1618,439,-0.44,-0.01,-18.20,-5.32
2275,75.83,0,1037,865,-77.24,56.48,-2241.85,1769.81
2275,75.83,1,1058,855,-73.21,58.19,-2123.95,1818.06
2275,75.83,2,1619,438,-14.34,-1.00,-429.92,-29.80
2275,75.83,3,1039,868,-76.62,57.22,-2221.76,1793.31
2275,75.83,4,1608,446,-7.30,3.58,-219.22,107.21
2275,75.83,5,1049,861,-76.09,56.80,-2208.43,1778.40
2275,75.83,6,1617,439,-11.66,-1.48,-349.26,-44.11
2276,75.87,0,1034,867,-74.70,56.92,-2163.86,1784.96
2276,75.87,1,1056,857,-74.21,57.21,-2153.17,1789.50
2276,75.87,2,1619,438,1.61,-1.70,62.68,-36.64
2276,75.87,3,1036,870,-72.96,57.87,-2112.08,1812.62
2276,75.87,4,1608,446,-1.60,1.28,-40.82,45.84
2276,75.87,5,1046,863,-71.52,55.53,-2069.54,1741.89
2276,75.87,6,1617,439,2.35,-2.28,82.08,-56.71
2277,75.90,0,1032,869,-80.59,58.02,-2343.06,1815.43
2277,75.90,1,1053,859,-72.91,55.40,-2113.17,1736.22
2277,75.90,2,1619,438,-2.08,-4.66,-63.90,-141.52
2277,75.90,3,1034,872,-77.61,57.96,-2255.38,1811.76
2277,75.90,4,1608,446,-0.80,1.08,-22.35,33.90
2277,75.90,5,1044,865,-76.66,59.31,-2228.14,1850.81
2277,75.90,6,1617,439,-0.55,-6.22,-18.94,-189.09
2278,75.93,0,1029,871,-82.84,59.60,-2404.62,1868.51
2278,75.93,1,1051,861,-75.29,56.83,-2185.88,1777.77
2278,75.93,2,1619,438,-0.17,-0.11,-3.09,-1.33
2278,75.93,3,1031,874,-83.41,60.36,-2424.74,1888.49
2278,75.93,4,1608,446,-1.23,-5.80,-36.01,-173.33
2278,75.93,5,1041,867,-77.78,58.91,-2256.73,1844.08
2278,75.93,6,1617,439,-0.93,-0.15,-27.35,-4.03
2279,75.97,0,1026,873,-78.04,58.78,-2258.46,1846.37
2279,75.97,1,1048,863,-74.57,56.68,-2161.74,1775.70
2279,75.97,2,1619,438,-0.38,-0.15,-11.14,-4.30
2279,75.97,3,1028,876,-78.83,59.18,-2281.50,1858.91
2279,75.97,4,1608,446,-4.77,0.60,-141.93,19.22
2279,75.97,5,1039,869,-78.68,60.86,-2282.74,1903.49
2279,75.97,6,1617,439,0.38,-1.34,12.25,-39.22
2280,76.00,0,1024,874,-75.82,56.82,-2196.68,1782.57
2280,76.00,1,1046,865,-75.16,57.43,-2180.38,1797.61
2280,76.00,2,1619,438,-13.33,-0.27,-399.53,-7.73
2280,76.00,3,1026,877,-75.97,56.88,-2200.17,1785.12
2280,76.00,4,1608,446,-8.16,2.47,-240.00,78.82
2280,76.00,5,1036,871,-71.60,54.34,-2069.25,1708.78
2280,76.00,6,1617,439,-12.66,-0.99,-380.17,-30.12
2281,76.03,0,1021,876,-76.86,56.09,-2229.93,1758.43
2281,76.03,1,1043,867,-73.20,56.09,-2120.78,1757.72
2281,76.03,2,1619,438,0.86,0.05,39.04,14.95
2281,76.03,3,1023,879,-76.23,56.76,-2210.89,1778.68
2281,76.03,4,1608,447,-2.93,5.94,-79.84,186.30
2281,76.03,5,1034,873,-76.68,58.45,-2228.94,1825.02
2281,76.03,6,1617,439,1.37,0.29,53.64,21.42
2282,76.07,0,1019,878,-74.40,60.05,-2155.18,1878.29
2282,76.07,1,1041,869,-77.57,57.31,-2253.82,1792.45
2282,76.07,2,1619,438,-4.63,0.71,-139.83,20.57
2282,76.07,3,1021,881,-73.72,60.26,-2135.37,1883.97
2282,76.07,4,1608,447,-4.83,4.90,-141.87,149.99
2282,76.07,5,1031,875,-73.51,58.19,-2128.71,1822.36
2282,76.07,6,1617,439,-2.72,0.24,-82.99,5.75
2283,76.10,0,1016,880,-75.36,59.72,-2186.42,1866.05
2283,76.10,1,1038,871,-75.97,58.20,-2201.55,1823.62
2283,76.10,2,1618,437,-13.07,-2.43,-387.47,-68.26
2283,76.10,3,1018,883,-75.83,58.82,-2201.16,1838.40
2283,76.10,4,1607,447,-8.96,-3.09,-264.01,-87.76
2283,76.10,5,1029,876,-79.09,59.45,-2299.09,1857.03
2283,76.10,6,1616,439,-13.62,-2.05,-405.97,-58.67
2284,76.13,0,1013,882,-80.37,57.48,-2335.70,1799.83
2284,76.13,1,1036,872,-75.08,55.59,-2176.45,1743.69
2284,76.13,2,1618,437,0.25,-1.46,20.43,-30.63
2284,76.13,3,1016,885,-79.63,58.39,-2312.98,1827.49
2284,76.13,4,1607,447,-0.31,0.24,-0.27,16.05
2284,76.13,5,1026,878,-76.79,58.52,-2224.75,1834.54
2284,76.13,6,1616,439,1.44,-2.92,56.80,-74.10
2285,76.17,0,1011,884,-82.22,58.43,-2386.12,1833.13
2285,76.17,1,1033,874,-71.53,57.27,-2070.77,1793.07
2285,76.17,2,1618,437,-4.86,-0.05,-145.92,-1.62
2285,76.17,3,1013,887,-81.69,59.02,-2371.04,1850.18
2285,76.17,4,1607,447,-2.04,1.92,-60.89,57.79
2285,76.17,5,1024,880,-76.52,59.08,-2218.69,1849.22
2285,76.17,6,1616,439,-1.98,0.39,-60.77,10.15
2286,76.20,0,1008,886,-81.88,52.01,-2374.11,1642.60
2286,76.20,1,1031,876,-72.24,55.17,-2095.74,1726.51
2286,76.20,2,1618,437,1.15,-0.52,39.35,-10.72
2286,76.20,3,1010,889,-80.57,52.86,-2335.47,1667.57
2286,76.20,4,1607,447,-2.79,0.70,-81.57,23.08
2286,76.20,5,1021,882,-72.42,58.45,-2096.03,1829.99
2286,76.20,6,1616,439,1.79,-1.83,55.59,-52.98
2287,76.23,0,1006,888,-69.69,57.93,-2008.82,1819.80
2287,76.23,1,1028,878,-73.59,56.93,-2135.57,1780.29
